,userId,genre,mean,genreId
7085,355,Comedy,3.5652173913043477,5
7086,355,Crime,3.8,6
7087,355,Documentary,3.8333333333333335,7
7088,355,Drama,3.782178217821782,8
7089,355,Fantasy,3.4361702127659575,9
7090,355,Film-Noir,4.5,10
7091,355,Horror,3.470149253731343,11
7092,355,IMAX,3.5,12
7093,355,Musical,3.75,13
7094,355,Mystery,3.6666666666666665,14
7095,355,Romance,3.482142857142857,15
7096,355,Sci-Fi,3.5647058823529414,16
7097,355,Thriller,3.5569105691056913,17
7098,355,War,3.7777777777777777,18
7099,355,Western,3.8333333333333335,19
7101,356,Action,2.75,1
7105,356,Comedy,3.6666666666666665,5
7106,356,Crime,2.5,6
7108,356,Drama,2.607142857142857,8
7111,356,Horror,3.1666666666666665,11
7114,356,Mystery,2.5,14
7115,356,Romance,3.0,15
7116,356,Sci-Fi,3.5,16
7117,356,Thriller,2.5,17
7118,356,War,1.75,18
7121,357,Action,4.0,1
7122,357,Adventure,4.125,2
7123,357,Animation,4.875,3
7124,357,Children,4.444444444444445,4
7125,357,Comedy,4.2,5
7126,357,Crime,4.0,6
7127,357,Documentary,5.0,7
7128,357,Drama,4.2727272727272725,8
7129,357,Fantasy,4.6,9
7131,357,Horror,5.0,11
7132,357,IMAX,5.0,12
7133,357,Musical,4.8,13
7134,357,Mystery,5.0,14
7135,357,Romance,4.8,15
7136,357,Sci-Fi,4.0,16
7137,357,Thriller,4.25,17
7138,357,War,4.0,18
7139,357,Western,3.0,19
7141,358,Action,2.9740259740259742,1
7142,358,Adventure,3.1866666666666665,2
7143,358,Animation,3.8125,3
7144,358,Children,3.3333333333333335,4
7145,358,Comedy,2.9697732997481108,5
7146,358,Crime,3.188888888888889,6
7147,358,Documentary,4.428571428571429,7
7148,358,Drama,3.6371308016877637,8
7149,358,Fantasy,3.090909090909091,9
7150,358,Film-Noir,4.5,10
7151,358,Horror,2.0,11
7152,358,IMAX,4.333333333333333,12
7153,358,Musical,3.526315789473684,13
7154,358,Mystery,3.4516129032258065,14
7155,358,Romance,3.2934782608695654,15
7156,358,Sci-Fi,2.8529411764705883,16
7157,358,Thriller,3.0416666666666665,17
7158,358,War,3.8275862068965516,18
7159,358,Western,2.4,19
7161,359,Action,3.3333333333333335,1
7162,359,Adventure,3.3333333333333335,2
7163,359,Animation,4.5,3
7164,359,Children,3.2,4
7165,359,Comedy,2.875,5
7166,359,Crime,4.0,6
7168,359,Drama,3.8552631578947367,8
7169,359,Fantasy,3.5,9
7170,359,Film-Noir,3.5,10
7172,359,IMAX,4.5,12
7173,359,Musical,4.5,13
7175,359,Romance,3.5,15
7176,359,Sci-Fi,2.8333333333333335,16
7177,359,Thriller,3.0,17
7178,359,War,3.875,18
7179,359,Western,3.0,19
7181,360,Action,3.25,1
7182,360,Adventure,3.3333333333333335,2
7184,360,Children,3.0,4
7185,360,Comedy,3.3333333333333335,5
7186,360,Crime,3.8333333333333335,6
7188,360,Drama,3.8823529411764706,8
7189,360,Fantasy,2.0,9
7190,360,Film-Noir,4.0,10
7191,360,Horror,4.25,11
7194,360,Mystery,4.0,14
7195,360,Romance,3.3333333333333335,15
7196,360,Sci-Fi,3.6666666666666665,16
7197,360,Thriller,3.925925925925926,17
7198,360,War,5.0,18
7201,361,Action,3.85,1
7202,361,Adventure,3.9,2
7203,361,Animation,3.6666666666666665,3
7204,361,Children,3.9,4
7205,361,Comedy,3.3846153846153846,5
7206,361,Crime,3.3333333333333335,6
7208,361,Drama,3.4444444444444446,8
7209,361,Fantasy,3.875,9
7211,361,Horror,3.0,11
7213,361,Musical,4.0,13
7214,361,Mystery,3.0,14
7215,361,Romance,3.8125,15
7216,361,Sci-Fi,4.166666666666667,16
7217,361,Thriller,3.4545454545454546,17
7218,361,War,4.333333333333333,18
7221,362,Action,3.7666666666666666,1
7222,362,Adventure,3.6363636363636362,2
7223,362,Animation,4.1875,3
7224,362,Children,4.25,4
7225,362,Comedy,3.897727272727273,5
7226,362,Crime,4.196428571428571,6
7227,362,Documentary,3.25,7
7228,362,Drama,3.763157894736842,8
7229,362,Fantasy,4.0,9
7230,362,Film-Noir,5.0,10
7231,362,Horror,3.85,11
7232,362,IMAX,3.875,12
7233,362,Musical,4.0,13
7234,362,Mystery,3.7777777777777777,14
7235,362,Romance,3.9642857142857144,15
7236,362,Sci-Fi,3.85,16
7237,362,Thriller,3.9,17
7238,362,War,3.611111111111111,18
7241,363,Action,3.2653061224489797,1
7242,363,Adventure,3.5689655172413794,2
7243,363,Animation,3.938775510204082,3
7244,363,Children,3.8867924528301887,4
7245,363,Comedy,3.76056338028169,5
7246,363,Crime,4.25,6
7247,363,Documentary,4.0,7
7248,363,Drama,3.8783783783783785,8
7249,363,Fantasy,3.962962962962963,9
7250,363,Film-Noir,4.0,10
7251,363,Horror,3.4285714285714284,11
7252,363,IMAX,4.5,12
7253,363,Musical,3.9622641509433962,13
7254,363,Mystery,3.8181818181818183,14
7255,363,Romance,3.7714285714285714,15
7256,363,Sci-Fi,3.3636363636363638,16
7257,363,Thriller,3.375,17
7258,363,War,3.0,18
7259,363,Western,2.3333333333333335,19
7261,364,Action,1.9444444444444444,1
7262,364,Adventure,2.6153846153846154,2
7263,364,Animation,3.0,3
7264,364,Children,3.5714285714285716,4
7265,364,Comedy,3.861111111111111,5
7266,364,Crime,3.1666666666666665,6
7267,364,Documentary,4.75,7
7268,364,Drama,3.4642857142857144,8
7269,364,Fantasy,3.4545454545454546,9
7272,364,IMAX,1.375,12
7273,364,Musical,4.333333333333333,13
7274,364,Mystery,2.5,14
7275,364,Romance,3.75,15
7276,364,Sci-Fi,1.5625,16
7277,364,Thriller,0.75,17
7278,364,War,2.75,18
7281,365,Action,4.190476190476191,1
7282,365,Adventure,4.388888888888889,2
7283,365,Animation,4.375,3
7284,365,Children,3.875,4
7285,365,Comedy,4.120689655172414,5
7286,365,Crime,3.875,6
7288,365,Drama,4.135135135135135,8
7289,365,Fantasy,3.375,9
7291,365,Horror,3.0,11
7292,365,IMAX,3.9166666666666665,12
7293,365,Musical,4.423076923076923,13
7294,365,Mystery,3.8,14
7295,365,Romance,4.294117647058823,15
7296,365,Sci-Fi,4.166666666666667,16
7297,365,Thriller,4.0,17
7298,365,War,4.0,18
7299,365,Western,5.0,19
7301,366,Action,4.0,1
7302,366,Adventure,3.78125,2
7303,366,Animation,3.65,3
7304,366,Children,3.65,4
7305,366,Comedy,3.6739130434782608,5
7306,366,Crime,3.75,6
7308,366,Drama,2.6666666666666665,8
7309,366,Fantasy,3.5,9
7311,366,Horror,3.25,11
7312,366,IMAX,5.0,12
7313,366,Musical,3.0,13
7315,366,Romance,4.166666666666667,15
7316,366,Sci-Fi,3.6666666666666665,16
7317,366,Thriller,3.3333333333333335,17
7319,366,Western,4.0,19
7321,367,Action,3.3316326530612246,1
7322,367,Adventure,3.284090909090909,2
7323,367,Animation,3.75,3
7324,367,Children,3.5,4
7325,367,Comedy,3.4019607843137254,5
7326,367,Crime,3.3181818181818183,6
7328,367,Drama,3.4285714285714284,8
7329,367,Fantasy,2.933333333333333,9
7331,367,Horror,3.5,11
7332,367,IMAX,3.5,12
7333,367,Musical,2.6666666666666665,13
7334,367,Mystery,3.4166666666666665,14
7335,367,Romance,3.411764705882353,15
7336,367,Sci-Fi,3.1956521739130435,16
7337,367,Thriller,3.3511904761904763,17
7338,367,War,3.857142857142857,18
7339,367,Western,2.5,19
7341,368,Action,3.6666666666666665,1
7342,368,Adventure,3.75,2
7343,368,Animation,5.0,3
7344,368,Children,4.0,4
7345,368,Comedy,3.857142857142857,5
7346,368,Crime,3.0,6
7348,368,Drama,4.0,8
7349,368,Fantasy,4.0,9
7351,368,Horror,3.75,11
7353,368,Musical,4.0,13
7354,368,Mystery,5.0,14
7355,368,Romance,3.6,15
7356,368,Sci-Fi,4.0,16
7357,368,Thriller,4.2,17
7358,368,War,3.0,18
7361,369,Action,3.3157894736842106,1
7362,369,Adventure,3.3333333333333335,2
7363,369,Animation,4.0,3
7364,369,Children,3.6,4
7365,369,Comedy,3.5555555555555554,5
7366,369,Crime,3.3636363636363638,6
7368,369,Drama,4.1,8
7369,369,Fantasy,3.5,9
7371,369,Horror,4.0,11
7372,369,IMAX,4.0,12
7373,369,Musical,4.0,13
7374,369,Mystery,3.75,14
7375,369,Romance,3.909090909090909,15
7376,369,Sci-Fi,3.375,16
7377,369,Thriller,3.5238095238095237,17
7378,369,War,5.0,18
7379,369,Western,4.0,19
7381,370,Action,3.782608695652174,1
7382,370,Adventure,4.0,2
7383,370,Animation,4.0,3
7384,370,Children,4.5,4
7385,370,Comedy,3.977272727272727,5
7386,370,Crime,4.090909090909091,6
7388,370,Drama,4.175675675675675,8
7389,370,Fantasy,4.4411764705882355,9
7390,370,Film-Noir,4.75,10
7391,370,Horror,4.125,11
7392,370,IMAX,3.0,12
7393,370,Musical,3.5,13
7394,370,Mystery,4.208333333333333,14
7395,370,Romance,3.9166666666666665,15
7396,370,Sci-Fi,3.7714285714285714,16
7397,370,Thriller,4.017857142857143,17
7398,370,War,4.0,18
7399,370,Western,4.0,19
7400,371,(no genres listed),5.0,0
7401,371,Action,3.357142857142857,1
7402,371,Adventure,3.25,2
7403,371,Animation,4.071428571428571,3
7404,371,Children,4.071428571428571,4
7405,371,Comedy,3.91025641025641,5
7406,371,Crime,4.023809523809524,6
7408,371,Drama,4.03,8
7409,371,Fantasy,3.2142857142857144,9
7410,371,Film-Noir,1.0,10
7411,371,Horror,3.8333333333333335,11
7412,371,IMAX,3.0384615384615383,12
7413,371,Musical,4.0,13
7414,371,Mystery,3.8333333333333335,14
7415,371,Romance,4.142857142857143,15
7416,371,Sci-Fi,2.8529411764705883,16
7417,371,Thriller,3.9296875,17
7418,371,War,4.15,18
7419,371,Western,4.0,19
7421,372,Action,3.0,1
7422,372,Adventure,4.0,2
7425,372,Comedy,3.8,5
7426,372,Crime,3.0,6
7428,372,Drama,3.5833333333333335,8
7429,372,Fantasy,2.5,9
7433,372,Musical,3.857142857142857,13
7435,372,Romance,4.0,15
7436,372,Sci-Fi,2.0,16
7438,372,War,4.0,18
7441,373,Action,3.4,1
7442,373,Adventure,2.8947368421052633,2
7443,373,Animation,3.0,3
7444,373,Children,3.2857142857142856,4
7445,373,Comedy,3.2761194029850746,5
7446,373,Crime,3.4838709677419355,6
7447,373,Documentary,4.75,7
7448,373,Drama,3.936936936936937,8
7449,373,Fantasy,3.5,9
7450,373,Film-Noir,4.5,10
7451,373,Horror,3.5555555555555554,11
7453,373,Musical,3.0,13
7454,373,Mystery,3.4545454545454546,14
7455,373,Romance,3.5531914893617023,15
7456,373,Sci-Fi,2.8,16
7457,373,Thriller,3.8181818181818183,17
7458,373,War,4.133333333333334,18
7459,373,Western,4.0,19
7461,374,Action,3.5555555555555554,1
7462,374,Adventure,2.75,2
7463,374,Animation,3.0,3
7464,374,Children,3.0,4
7465,374,Comedy,2.933333333333333,5
7466,374,Crime,4.5,6
7468,374,Drama,4.090909090909091,8
7469,374,Fantasy,2.6,9
7471,374,Horror,3.0,11
7472,374,IMAX,4.0,12
7473,374,Musical,2.0,13
7474,374,Mystery,3.5,14
7475,374,Romance,2.625,15
7476,374,Sci-Fi,3.0,16
7477,374,Thriller,3.9,17
7478,374,War,4.0,18
7481,375,Action,3.75,1
7482,375,Adventure,3.2,2
7483,375,Animation,1.0,3
7484,375,Children,1.0,4
7485,375,Comedy,2.6666666666666665,5
7486,375,Crime,4.166666666666667,6
7488,375,Drama,4.222222222222222,8
7489,375,Fantasy,1.0,9
7491,375,Horror,5.0,11
7492,375,IMAX,3.0,12
7493,375,Musical,1.0,13
7495,375,Romance,3.5,15
7496,375,Sci-Fi,3.5,16
7497,375,Thriller,4.153846153846154,17
7498,375,War,3.5,18
7499,375,Western,3.0,19
7501,376,Action,3.3333333333333335,1
7502,376,Adventure,3.0,2
7503,376,Animation,3.0,3
7504,376,Children,3.0,4
7505,376,Comedy,3.5454545454545454,5
7506,376,Crime,4.181818181818182,6
7508,376,Drama,4.023255813953488,8
7509,376,Fantasy,3.0,9
7510,376,Film-Noir,3.75,10
7511,376,Horror,5.0,11
7513,376,Musical,4.0,13
7514,376,Mystery,3.3333333333333335,14
7515,376,Romance,3.9375,15
7517,376,Thriller,3.3333333333333335,17
7518,376,War,4.25,18
7519,376,Western,4.0,19
7521,377,Action,3.0,1
7522,377,Adventure,3.7142857142857144,2
7523,377,Animation,3.3333333333333335,3
7524,377,Children,3.6666666666666665,4
7525,377,Comedy,3.1578947368421053,5
7526,377,Crime,3.25,6
7528,377,Drama,3.6666666666666665,8
7529,377,Fantasy,3.5,9
7531,377,Horror,5.0,11
7532,377,IMAX,4.75,12
7533,377,Musical,3.75,13
7535,377,Romance,3.1,15
7536,377,Sci-Fi,4.0,16
7537,377,Thriller,4.0,17
7541,378,Action,2.14,1
7542,378,Adventure,1.5526315789473684,2
7543,378,Animation,1.6363636363636365,3
7544,378,Children,1.6363636363636365,4
7545,378,Comedy,3.1065573770491803,5
7546,378,Crime,3.2794117647058822,6
7547,378,Documentary,4.0,7
7548,378,Drama,3.6853932584269664,8
7549,378,Fantasy,3.2857142857142856,9
7550,378,Film-Noir,4.5,10
7551,378,Horror,3.1,11
7552,378,IMAX,1.9,12
7553,378,Musical,3.0833333333333335,13
7554,378,Mystery,3.433333333333333,14
7555,378,Romance,3.2125,15
7556,378,Sci-Fi,2.6153846153846154,16
7557,378,Thriller,3.1184210526315788,17
7558,378,War,4.0,18
7559,378,Western,4.5,19
7561,379,Action,3.38,1
7562,379,Adventure,3.392857142857143,2
7563,379,Animation,3.6666666666666665,3
7564,379,Children,3.625,4
7565,379,Comedy,3.425,5
7566,379,Crime,3.727272727272727,6
7568,379,Drama,3.8333333333333335,8
7569,379,Fantasy,3.75,9
7571,379,Horror,3.1,11
7572,379,IMAX,4.0,12
7574,379,Mystery,3.5,14
7575,379,Romance,3.888888888888889,15
7576,379,Sci-Fi,3.727272727272727,16
7577,379,Thriller,3.64,17
7578,379,War,4.142857142857143,18
7581,380,Action,3.3398791540785497,1
7582,380,Adventure,3.5025125628140703,2
7583,380,Animation,3.697674418604651,3
7584,380,Children,3.3278688524590163,4
7585,380,Comedy,3.24400871459695,5
7586,380,Crime,3.4630681818181817,6
7587,380,Documentary,3.86,7
7588,380,Drama,3.4786324786324787,8
7589,380,Fantasy,3.3636363636363638,9
7590,380,Film-Noir,3.9,10
7591,380,Horror,3.18,11
7592,380,IMAX,3.4583333333333335,12
7593,380,Musical,3.25,13
7594,380,Mystery,3.5428571428571427,14
7595,380,Romance,3.221518987341772,15
7596,380,Sci-Fi,3.2986725663716814,16
7597,380,Thriller,3.3541666666666665,17
7598,380,War,3.8229166666666665,18
7599,380,Western,3.5357142857142856,19
7601,381,Action,2.3214285714285716,1
7602,381,Adventure,3.375,2
7603,381,Animation,4.583333333333333,3
7604,381,Children,4.133333333333334,4
7605,381,Comedy,3.4782608695652173,5
7606,381,Crime,2.5,6
7608,381,Drama,3.3877551020408165,8
7609,381,Fantasy,4.666666666666667,9
7611,381,Horror,2.1,11
7612,381,IMAX,5.0,12
7613,381,Musical,4.833333333333333,13
7614,381,Mystery,2.3333333333333335,14
7615,381,Romance,3.7419354838709675,15
7616,381,Sci-Fi,2.4,16
7617,381,Thriller,2.206896551724138,17
7618,381,War,3.3333333333333335,18
7619,381,Western,3.0,19
7621,382,Action,2.9655172413793105,1
7622,382,Adventure,3.4761904761904763,2
7623,382,Animation,3.6447368421052633,3
7624,382,Children,3.6095890410958904,4
7625,382,Comedy,3.003067484662577,5
7626,382,Crime,2.388888888888889,6
7627,382,Documentary,3.2857142857142856,7
7628,382,Drama,3.11,8
7629,382,Fantasy,3.5377358490566038,9
7631,382,Horror,1.6666666666666667,11
7632,382,IMAX,3.735294117647059,12
7633,382,Musical,3.4871794871794872,13
7634,382,Mystery,2.6666666666666665,14
7635,382,Romance,3.0801526717557253,15
7636,382,Sci-Fi,2.466666666666667,16
7637,382,Thriller,2.3,17
7638,382,War,2.3333333333333335,18
7639,382,Western,2.0,19
7641,383,Action,3.227272727272727,1
7642,383,Adventure,3.5,2
7643,383,Animation,5.0,3
7644,383,Children,4.333333333333333,4
7645,383,Comedy,3.5,5
7646,383,Crime,3.4545454545454546,6
7647,383,Documentary,2.0,7
7648,383,Drama,3.4827586206896552,8
7649,383,Fantasy,3.6666666666666665,9
7652,383,IMAX,4.0,12
7653,383,Musical,3.0,13
7654,383,Mystery,4.0,14
7655,383,Romance,3.1818181818181817,15
7656,383,Sci-Fi,3.75,16
7657,383,Thriller,3.413793103448276,17
7658,383,War,3.3333333333333335,18
7661,384,Action,3.2674897119341564,1
7662,384,Adventure,3.32,2
7663,384,Animation,3.2941176470588234,3
7664,384,Children,3.272727272727273,4
7665,384,Comedy,3.1987951807228914,5
7666,384,Crime,3.372950819672131,6
7668,384,Drama,3.265432098765432,8
7669,384,Fantasy,3.0238095238095237,9
7670,384,Film-Noir,4.5,10
7671,384,Horror,3.0,11
7672,384,IMAX,3.625,12
7673,384,Musical,3.142857142857143,13
7674,384,Mystery,3.2738095238095237,14
7675,384,Romance,3.216417910447761,15
7676,384,Sci-Fi,3.3010204081632653,16
7677,384,Thriller,3.188679245283019,17
7678,384,War,3.1578947368421053,18
7679,384,Western,3.3333333333333335,19
7681,385,Action,3.1875,1
7682,385,Adventure,3.0,2
7684,385,Children,3.0,4
7685,385,Comedy,3.388888888888889,5
7686,385,Crime,4.090909090909091,6
7687,385,Documentary,2.0,7
7688,385,Drama,3.7551020408163267,8
7689,385,Fantasy,2.8333333333333335,9
7691,385,Horror,3.4,11
7692,385,IMAX,4.0,12
7694,385,Mystery,3.8,14
7695,385,Romance,3.4,15
7696,385,Sci-Fi,3.0833333333333335,16
7697,385,Thriller,3.914285714285714,17
7698,385,War,3.8333333333333335,18
7699,385,Western,2.4,19
7701,386,Action,2.5416666666666665,1
7702,386,Adventure,2.6666666666666665,2
7703,386,Animation,2.8,3
7704,386,Children,2.5,4
7705,386,Comedy,2.5813953488372094,5
7706,386,Crime,3.2,6
7708,386,Drama,3.3333333333333335,8
7709,386,Fantasy,2.7142857142857144,9
7711,386,Horror,2.35,11
7713,386,Musical,3.3333333333333335,13
7714,386,Mystery,3.1666666666666665,14
7715,386,Romance,2.8636363636363638,15
7716,386,Sci-Fi,2.4583333333333335,16
7717,386,Thriller,2.725,17
7718,386,War,3.6,18
7721,387,Action,4.25,1
7722,387,Adventure,4.222222222222222,2
7723,387,Animation,4.6,3
7724,387,Children,4.454545454545454,4
7725,387,Comedy,4.125,5
7726,387,Crime,4.242424242424242,6
7727,387,Documentary,5.0,7
7728,387,Drama,4.284883720930233,8
7729,387,Fantasy,4.3076923076923075,9
7730,387,Film-Noir,4.363636363636363,10
7731,387,Horror,4.0,11
7733,387,Musical,4.170731707317073,13
7734,387,Mystery,4.333333333333333,14
7735,387,Romance,4.2560975609756095,15
7736,387,Sci-Fi,3.6,16
7737,387,Thriller,4.230769230769231,17
7738,387,War,4.35,18
7739,387,Western,4.090909090909091,19
7741,388,Action,3.5527777777777776,1
7742,388,Adventure,3.6709401709401708,2
7743,388,Animation,3.8076923076923075,3
7744,388,Children,3.5714285714285716,4
7745,388,Comedy,3.5058823529411764,5
7746,388,Crime,3.6272727272727274,6
7747,388,Documentary,4.095238095238095,7
7748,388,Drama,3.7891832229580573,8
7749,388,Fantasy,3.490740740740741,9
7750,388,Film-Noir,4.045454545454546,10
7751,388,Horror,3.371794871794872,11
7752,388,IMAX,3.9375,12
7753,388,Musical,3.909090909090909,13
7754,388,Mystery,3.6311475409836067,14
7755,388,Romance,3.556,15
7756,388,Sci-Fi,3.537974683544304,16
7757,388,Thriller,3.502450980392157,17
7758,388,War,4.084615384615384,18
7759,388,Western,3.65625,19
7761,389,Action,3.6,1
7762,389,Adventure,3.8,2
7763,389,Animation,4.0,3
7764,389,Children,3.8,4
7765,389,Comedy,3.263157894736842,5
7766,389,Crime,3.2857142857142856,6
7768,389,Drama,3.764705882352941,8
7769,389,Fantasy,4.0,9
7771,389,Horror,2.5,11
7772,389,IMAX,4.0,12
7773,389,Musical,4.0,13
7774,389,Mystery,3.0,14
7775,389,Romance,3.4285714285714284,15
7776,389,Sci-Fi,3.2857142857142856,16
7777,389,Thriller,3.75,17
7778,389,War,4.25,18
7779,389,Western,3.25,19
7781,390,Action,3.4177215189873418,1
7782,390,Adventure,3.56,2
7783,390,Animation,2.0,3
7784,390,Children,2.6666666666666665,4
7785,390,Comedy,3.2545454545454544,5
7786,390,Crime,3.3181818181818183,6
7788,390,Drama,3.2888888888888888,8
7789,390,Fantasy,3.090909090909091,9
7791,390,Horror,2.1666666666666665,11
7794,390,Mystery,2.5714285714285716,14
7795,390,Romance,3.8461538461538463,15
7796,390,Sci-Fi,3.4838709677419355,16
7797,390,Thriller,3.3333333333333335,17
7798,390,War,2.6,18
7799,390,Western,3.6666666666666665,19
7801,391,Action,3.8461538461538463,1
7802,391,Adventure,3.1818181818181817,2
7804,391,Children,2.6666666666666665,4
7805,391,Comedy,3.814814814814815,5
7806,391,Crime,3.6,6
7807,391,Documentary,5.0,7
7808,391,Drama,3.6702127659574466,8
7809,391,Fantasy,2.25,9
7810,391,Film-Noir,4.4,10
7811,391,Horror,1.0,11
7812,391,IMAX,2.0,12
7813,391,Musical,1.0,13
7814,391,Mystery,4.4,14
7815,391,Romance,3.696969696969697,15
7816,391,Sci-Fi,2.5,16
7817,391,Thriller,3.3157894736842106,17
7818,391,War,3.9,18
7819,391,Western,4.0,19
7821,392,Action,4.25,1
7822,392,Adventure,1.8333333333333333,2
7823,392,Animation,2.5,3
7824,392,Children,2.4,4
7825,392,Comedy,2.7916666666666665,5
7826,392,Crime,4.333333333333333,6
7828,392,Drama,3.3333333333333335,8
7829,392,Fantasy,3.0,9
7831,392,Horror,1.5,11
7832,392,IMAX,4.5,12
7833,392,Musical,2.125,13
7834,392,Mystery,1.0,14
7835,392,Romance,3.4444444444444446,15
7836,392,Sci-Fi,4.0,16
7837,392,Thriller,2.5,17
7841,393,Action,2.75,1
7842,393,Adventure,2.3333333333333335,2
7843,393,Animation,2.5,3
7844,393,Children,2.3333333333333335,4
7845,393,Comedy,3.1551724137931036,5
7846,393,Crime,3.0833333333333335,6
7847,393,Documentary,4.75,7
7848,393,Drama,3.282608695652174,8
7849,393,Fantasy,1.8333333333333333,9
7851,393,Horror,2.5,11
7853,393,Musical,2.875,13
7854,393,Mystery,1.5,14
7855,393,Romance,3.909090909090909,15
7856,393,Sci-Fi,2.5,16
7857,393,Thriller,2.7,17
7858,393,War,3.75,18
7859,393,Western,2.25,19
7861,394,Action,3.364406779661017,1
7862,394,Adventure,3.375,2
7863,394,Animation,2.1818181818181817,3
7864,394,Children,2.4583333333333335,4
7865,394,Comedy,3.1097560975609757,5
7866,394,Crime,3.1973684210526314,6
7867,394,Documentary,1.6875,7
7868,394,Drama,2.4146341463414633,8
7869,394,Fantasy,3.2,9
7870,394,Film-Noir,2.0,10
7871,394,Horror,1.65,11
7872,394,IMAX,3.857142857142857,12
7873,394,Musical,2.3181818181818183,13
7874,394,Mystery,3.3333333333333335,14
7875,394,Romance,2.8684210526315788,15
7876,394,Sci-Fi,3.6666666666666665,16
7877,394,Thriller,3.3125,17
7878,394,War,1.1923076923076923,18
7879,394,Western,2.0,19
7881,395,Action,3.3076923076923075,1
7882,395,Adventure,3.5,2
7884,395,Children,4.0,4
7885,395,Comedy,2.8,5
7886,395,Crime,2.3333333333333335,6
7888,395,Drama,2.888888888888889,8
7891,395,Horror,2.5,11
7894,395,Mystery,1.0,14
7895,395,Romance,2.0,15
7896,395,Sci-Fi,3.5555555555555554,16
7897,395,Thriller,2.625,17
7898,395,War,3.0,18
7901,396,Action,3.25531914893617,1
7902,396,Adventure,3.4324324324324325,2
7903,396,Animation,3.3333333333333335,3
7904,396,Children,3.25,4
7905,396,Comedy,3.0677966101694913,5
7906,396,Crime,3.5,6
7908,396,Drama,3.2888888888888888,8
7909,396,Fantasy,3.3043478260869565,9
7911,396,Horror,3.5,11
7912,396,IMAX,4.333333333333333,12
7913,396,Musical,3.4444444444444446,13
7914,396,Mystery,3.6,14
7915,396,Romance,3.3714285714285714,15
7916,396,Sci-Fi,3.1923076923076925,16
7917,396,Thriller,3.4054054054054053,17
7918,396,War,3.3333333333333335,18
7919,396,Western,3.6,19
7921,397,Action,3.5217391304347827,1
7922,397,Adventure,3.761904761904762,2
7923,397,Animation,3.840909090909091,3
7924,397,Children,3.764705882352941,4
7925,397,Comedy,3.4285714285714284,5
7926,397,Crime,3.375,6
7927,397,Documentary,3.0,7
7928,397,Drama,3.5555555555555554,8
7929,397,Fantasy,4.142857142857143,9
7931,397,Horror,2.6666666666666665,11
7932,397,IMAX,3.8333333333333335,12
7934,397,Mystery,4.0,14
7935,397,Romance,4.125,15
7936,397,Sci-Fi,3.423076923076923,16
7937,397,Thriller,3.3125,17
7938,397,War,4.5,18
7939,397,Western,4.0,19
7941,398,Action,4.173913043478261,1
7942,398,Adventure,4.166666666666667,2
7943,398,Animation,3.5,3
7944,398,Children,3.625,4
7945,398,Comedy,4.035714285714286,5
7946,398,Crime,4.0,6
7948,398,Drama,3.888888888888889,8
7949,398,Fantasy,4.0,9
7951,398,Horror,4.0,11
7953,398,Musical,4.166666666666667,13
7954,398,Mystery,4.0,14
7955,398,Romance,4.571428571428571,15
7956,398,Sci-Fi,4.2,16
7957,398,Thriller,3.888888888888889,17
7958,398,War,3.3333333333333335,18
7959,398,Western,5.0,19
7961,399,Action,2.6666666666666665,1
7962,399,Adventure,2.75,2
7963,399,Animation,3.0,3
7964,399,Children,2.0,4
7965,399,Comedy,3.5714285714285716,5
7966,399,Crime,4.25,6
7968,399,Drama,3.5,8
7971,399,Horror,4.0,11
7973,399,Musical,3.0,13
7974,399,Mystery,3.0,14
7975,399,Romance,3.75,15
7976,399,Sci-Fi,3.0,16
7977,399,Thriller,3.0,17
7981,400,Action,3.263157894736842,1
7982,400,Adventure,3.5,2
7983,400,Animation,4.2,3
7984,400,Children,4.0,4
7985,400,Comedy,3.4761904761904763,5
7986,400,Crime,3.7142857142857144,6
7988,400,Drama,3.68,8
7989,400,Fantasy,3.7142857142857144,9
7991,400,Horror,4.0,11
7992,400,IMAX,4.0,12
7993,400,Musical,4.2,13
7994,400,Mystery,3.75,14
7995,400,Romance,3.6,15
7996,400,Sci-Fi,3.3333333333333335,16
7997,400,Thriller,3.5833333333333335,17
7998,400,War,3.8,18
7999,400,Western,3.5,19
8001,401,Action,4.375,1
8002,401,Adventure,4.448275862068965,2
8003,401,Animation,4.6,3
8004,401,Children,3.8333333333333335,4
8005,401,Comedy,4.285714285714286,5
8006,401,Crime,4.5,6
8008,401,Drama,4.764705882352941,8
8009,401,Fantasy,4.166666666666667,9
8011,401,Horror,4.352941176470588,11
8013,401,Musical,5.0,13
8014,401,Mystery,4.0,14
8015,401,Romance,4.5,15
8016,401,Sci-Fi,4.6,16
8017,401,Thriller,4.25,17
8018,401,War,4.5,18
8019,401,Western,3.0,19
8020,402,(no genres listed),4.5,0
8021,402,Action,3.552,1
8022,402,Adventure,3.638888888888889,2
8023,402,Animation,3.648936170212766,3
8024,402,Children,3.5365853658536586,4
8025,402,Comedy,3.67,5
8026,402,Crime,3.659090909090909,6
8027,402,Documentary,4.0,7
8028,402,Drama,3.789473684210526,8
8029,402,Fantasy,3.6953125,9
8030,402,Film-Noir,3.5,10
8031,402,Horror,3.4166666666666665,11
8032,402,IMAX,3.5444444444444443,12
8033,402,Musical,4.0,13
8034,402,Mystery,3.6875,14
8035,402,Romance,3.8674698795180724,15
8036,402,Sci-Fi,3.619047619047619,16
8037,402,Thriller,3.3958333333333335,17
8038,402,War,3.65,18
